url,id,sold,rating,reviews,initial_price,final_price,currency,stock,favorite,shop_url,seller_rating,seller_products,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,seller_followers,domain,brand,category_id,flash_sale,is_available,seller_id
https://shopee.vn/Th%E1%BA%AFt-l%C6%B0ng-nam-n%E1%BB%AF-d%C3%A2y-n%E1%BB%8Bt-l%C6%B0ng-BROO-m%C3%A0u-%C4%91en-c%C3%B3-l%E1%BB%97-b%E1%BA%A5m-unisex-ch%E1%BA%A5t-li%E1%BB%87u-da-pu-b%E1%BA%A3n-nh%E1%BB%8F-2.3cm-i.4563870.8620883696?model_id=161810369333,8620883696,5640,4.83,2270,179000,98000,VND,99,1223,https://shopee.vn/broo.official,4.85,235,100,1.57 hours,Thu Apr 07 2016 15:42:43 GMT+0000 ,52696,https://shopee.vn,,100009,TRUE,TRUE,4563870
https://shopee.vn/Gi%C3%A0y-af1-th%E1%BB%83-thao-nam-n%E1%BB%AF-sneaker_nike.airforce1-B%E1%BA%A3n-v%E1%BB%87t-%C4%91en-Trung-cao-c%E1%BA%A5p-trung-gi%C3%A0y-n%E1%BB%AF-tr%E1%BA%AFng-Full-Box-Bill-h%C3%B3t-2023-i.775188614.22518193713?model_id=220839213923,22518193713,2020,4.73,700,630000,299000,VND,1350,848,https://shopee.vn/sneaker_040596,4.78,35,99,0.47 hours,Thu May 19 2022 09:44:12 GMT+0000 ,23327,https://shopee.vn,,100532,TRUE,TRUE,775188614
https://shopee.vn/D%C3%A2y-chuy%E1%BB%81n-b%E1%BA%A1c-KYDOPAL-%C4%91%C3%ADnh-%C4%91%C3%A1-cao-c%E1%BA%A5p-trang-s%E1%BB%A9c-b%E1%BA%A1c-n%E1%BB%AF-sang-tr%E1%BB%8Dng-925-9C1-i.418359090.11490874468?model_id=215434691343,11490874468,6884,4.91,3179,599000,379000,VND,4221,10646,https://shopee.vn/kydopal,4.96,164,99,1.15 hours,Tue Apr 06 2021 19:26:18 GMT+0000 ,438676,https://shopee.vn,KYDO PAL,100009,FALSE,TRUE,418359090
https://shopee.vn/Kh%C4%83n-t%E1%BA%AFm-FLYINGBEAR-100-cotton-d%C3%A0y-d%E1%BA%B7n-m%E1%BB%81m-m%E1%BA%A1i-kh%C3%A1ng-khu%E1%BA%A9n-th%E1%BA%A5m-h%C3%BAt-t%E1%BB%91t-i.946076156.23930853950?model_id=204018303472,23930853950,664,4.4,258,62000,34000,VND,1800,120,https://shopee.vn/snowa12.vn,4.65,978,100,0.97 hours,Tue Jan 31 2023 11:25:22 GMT+0000 ,27008,https://shopee.vn,Flyingbear,100636,TRUE,TRUE,946076156
https://shopee.vn/B%C3%ACnh-x%E1%BB%8Bt-t%C6%B0%E1%BB%9Bi-c%C3%A2y-TOTAL-THSPP201502-THSPP20202-1.5-2L-van-x%E1%BA%A3-%C3%A1p-an-to%C3%A0n-c%E1%BA%A7n-b%C6%A1m-nh%C3%B4m-ch%E1%BA%AFc-ch%E1%BA%AFn-i.136935847.23969971567?model_id=226847376787,23969971567,909,4.82,357,115000,75000,VND,3995,42,https://shopee.vn/xsafe.vn,4.88,2855,99,1.77 hours,Sun Mar 31 2019 04:04:43 GMT+0000 ,161197,https://shopee.vn,TOTAL,100636,FALSE,TRUE,136935847
https://shopee.vn/V%C3%AD-c%E1%BA%A7m-tay-Jeep-JILUO-size-l%E1%BB%9Bn-26x16x2-cm-sang-tr%E1%BB%8Dng-l%E1%BB%8Bch-l%C3%A3m-Da-ch%E1%BB%91ng-x%C6%B0%E1%BB%9Bc-n%C6%B0%E1%BB%9Bc-%C4%91%E1%BB%B1ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-i.65545208.8224419969?model_id=74092397069,8224419969,496,4.82,295,250000,250000,VND,15659,175,https://shopee.vn/tui_cong_so,4.75,55,32,6.39 hours,Tue Apr 17 2018 16:05:30 GMT+0000 ,5600,https://shopee.vn,JILUO,100533,FALSE,TRUE,65545208
https://shopee.vn/Th%E1%BA%AFt-l%C6%B0ng-nam-Dabaraac-da-cao-c%E1%BA%A5p-kh%C3%B3a-kim-lo%E1%BA%A1i-t%E1%BB%B1-%C4%91%E1%BB%99ng-kh%C3%B4ng-g%E1%BB%89-Cam-k%E1%BA%BFt-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-TL71-i.5477556.22286949539?model_id=138826867540,22286949539,10225,4.87,3609,130000,59000,VND,510,590,https://shopee.vn/dabaraac_official,4.84,50,96,2.52 hours,Sun May 08 2016 15:01:13 GMT+0000 ,1587,https://shopee.vn,DABARAAC,100009,TRUE,TRUE,5477556
https://shopee.vn/%C4%90%C3%A8n-d%C3%A2y-led-RGB-16-tri%E1%BB%87u-m%C3%A0u-2M-3M-5M-GOHANTO-%C4%91i%E1%BB%81u-khi%E1%BB%83n-b%E1%BA%B1ng-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-nh%C3%A1y-theo-nh%E1%BA%A1c-trang-tr%C3%AD-i.308203827.20964984324?model_id=107768987230,20964984324,2320,4.91,1466,148000,119000,VND,160,437,https://shopee.vn/phukienhasagi,4.89,14,95,1.82 hours,Thu Sep 10 2020 15:33:08 GMT+0000 ,419,https://shopee.vn,Gohanto store,100636,TRUE,TRUE,308203827
https://shopee.vn/Chai-ph%E1%BB%A5c-h%E1%BB%93i-nh%E1%BB%B1a-nh%C3%A1m-Nano-10ml-Cao-C%E1%BA%A5p-l%C3%A0m-%C4%91en-nh%E1%BB%B1a-nh%C3%A1m-vario-exciter-winer-SH-airlade-Ti%E1%BB%87m-To-i.252291819.24617370865,24617370865,611,4.68,281,45000,27000,VND,10,29,https://shopee.vn/tiemtohn,4.83,50,100,1.20 hours,Tue Apr 21 2020 02:50:06 GMT+0000 ,1613,https://shopee.vn,,100640,TRUE,TRUE,252291819
https://shopee.vn/T%E1%BA%A5t-v%E1%BB%9B-c%E1%BB%95-cao-unisex-nam-n%E1%BB%AF-ch%E1%BA%A5t-li%E1%BB%87u-cotton-co-gi%C3%A3n-tho%C3%A1ng-kh%C3%AD-nhi%E1%BB%81u-m%C3%A0u-m%C3%A3-TV057-i.34484193.16089275752?model_id=99396667807,16089275752,1327,4.9,776,20000,10000,VND,651,259,https://shopee.vn/doucollection,4.89,1339,99,1.59 hours,Mon Sep 11 2017 17:26:14 GMT+0000 ,157222,https://shopee.vn,,100011,TRUE,TRUE,34484193
https://shopee.vn/T%E1%BA%A9y-b%E1%BB%93n-c%E1%BA%A7u-G%C3%B3i-10-vi%C3%AAn-t%E1%BA%A9y-b%E1%BB%93n-c%E1%BA%A7u-kh%E1%BB%AD-m%C3%B9i-di%E1%BB%87t-khu%E1%BA%A9n-(TBC01)-bibi90-i.6088300.231356963?model_id=202907671366,231356963,26736,4.77,9090,20000,9900,VND,200,1070,https://shopee.vn/bibi90,4.76,1682,87,2.62 hours,Thu May 26 2016 11:57:59 GMT+0000 ,517754,https://shopee.vn,,100636,TRUE,TRUE,6088300
https://shopee.vn/X%E1%BB%8Bt-chu%E1%BB%99t-th%E1%BA%A3o-m%E1%BB%99c-X%E1%BB%8Bt-chu%E1%BB%99t-BIO-MAX-AN-TO%C3%80N-B%C3%ACnh-x%E1%BB%8Bt-%C4%91u%E1%BB%95i-chu%E1%BB%99t-kh%C3%B4ng-g%C3%A2y-%C4%91%E1%BB%99c-h%E1%BA%A1i-i.123547119.24323718413,24323718413,486,4.45,181,69000,31050,VND,200,14,https://shopee.vn/shopchat168,4.45,19,81,3.11 hours,Wed Jan 30 2019 03:05:39 GMT+0000 ,81,https://shopee.vn,Vua Chuột Quang Thiều,100636,TRUE,TRUE,123547119
https://shopee.vn/Combo-5-%C4%91%C3%B4i-t%E1%BA%A5t-v%E1%BB%9B-nam-c%E1%BB%95-cao-c%C3%B4ng-s%E1%BB%9F-RANO-g%C3%A2n-ch%C3%ACm-ch%E1%BA%A5t-li%E1%BB%87u-cotton-cao-c%E1%BA%A5p-tho%C3%A1ng-kh%C3%AD-co-gi%C3%A3n-4-chi%E1%BB%81u-m%C3%A0u-%C4%91en-i.457290207.25424723525,25424723525,233,4.95,100,250000,129000,VND,10,37,https://shopee.vn/rano.store,4.89,87,100,0.26 hours,Wed Jun 02 2021 10:10:34 GMT+0000 ,5517,https://shopee.vn,RANO,100011,TRUE,TRUE,457290207
https://shopee.vn/Qu%E1%BA%A7n-Jean-Nam-%E1%BB%91ng-r%E1%BB%99ng-Co-Gi%C3%A3n-Eo-Th%E1%BB%9Di-Trang-H%C3%A0n-Qu%E1%BB%91c-7-M%C3%A0u-i.918111164.27102684708?model_id=185170572606,27102684708,1052,4.63,540,204000,127000,VND,1260,584,https://shopee.vn/hpyiowa299.vn,4.6,293,100,0.96 hours,Sun Dec 11 2022 03:32:25 GMT+0000 ,23439,https://shopee.vn,,100011,TRUE,TRUE,918111164
https://shopee.vn/Vi%C3%AAn-u%E1%BB%91ng-keo-ong-xanh-Tracybee-gi%C3%BAp-t%C4%83ng-c%C6%B0%E1%BB%9Dng-s%E1%BB%A9c-%C4%91%E1%BB%81-kh%C3%A1ng-h%E1%BB%97-tr%E1%BB%A3-kh%C3%A1ng-vi%C3%AAm-gi%E1%BA%A3m-ho-s%E1%BB%91t-s%E1%BB%95-m%C5%A9i-h%E1%BB%99p-60-vi%C3%AAn-i.1033182767.23956690299,23956690299,52,4.95,19,699000,410000,VND,22,6,https://shopee.vn/tamvietcare,4.98,78,100,0.83 hours,Thu Jul 13 2023 12:09:19 GMT+0000 ,2711,https://shopee.vn,TRACYBEE,100001,TRUE,TRUE,1033182767
https://shopee.vn/%C3%94-d%C3%B9-che-m%C6%B0a-%C4%91i-n%E1%BA%AFng-TA-Store-m%E1%BB%9F-t%E1%BB%B1-%C4%91%E1%BB%99ng-g%E1%BA%A5p-nh%E1%BB%8F-g%E1%BB%8Dn-c%E1%BA%A7m-tay-2-chi%E1%BB%81u-c%E1%BB%A1-l%E1%BB%9Bn-i.144949363.23641689849?model_id=216759003693,23641689849,121519,4.76,41003,90000,64000,VND,1006,11177,https://shopee.vn/tuananhsneaker2,4.81,198,98,1.08 hours,Mon May 06 2019 05:03:57 GMT+0000 ,201743,https://shopee.vn,Ô DÙ NHẬT VIỆT,100637,TRUE,TRUE,144949363
https://shopee.vn/HUAHUA-Gi%C3%A0y-Cao-G%C3%B3t-H%E1%BB%9F-M%C5%A9i-M%C3%A0u-%C4%90en-In-Ch%E1%BB%AF-Phong-C%C3%A1ch-Quy%E1%BA%BFn-R%C5%A9-i.965760873.23252368697?model_id=231950350708,23252368697,2224,4.76,838,418000,229000,VND,1500,3587,https://shopee.vn/noway03.vn,4.77,1174,100,0.95 hours,Wed Mar 08 2023 17:16:51 GMT+0000 ,27522,https://shopee.vn,,100532,TRUE,TRUE,965760873
https://shopee.vn/Ma%CC%80n-chu%CC%A3p-t%C6%B0%CC%A3-bung-g%C3%A2%CC%81p-go%CC%A3n-ti%C3%AA%CC%A3n-du%CC%A3ng-m%C3%A2%CC%83u-m%C6%A1%CC%81i-nh%C3%A2%CC%81t-2024-i.999664896.23952982285?model_id=204727638499,23952982285,48,5,21,220000,169000,VND,100,1333,https://shopee.vn/samurai.officials,4.97,29,57,,Thu May 11 2023 14:26:38 GMT+0000 ,2260,https://shopee.vn,,100636,TRUE,TRUE,999664896
https://shopee.vn/T%C3%BAi-%C4%90eo-Ch%C3%A9o-Nam-Lo%E1%BA%A1i-L%E1%BB%9Bn-V%E1%BA%A3i-Tr%C6%A1n-Ch%E1%BB%91ng-Th%E1%BA%A5m-N%C6%B0%E1%BB%9Bc-Form-Si%C3%AAu-R%E1%BB%99ng-%C4%90%E1%BB%B1ng-%C4%90%C6%B0%E1%BB%A3c-A4-Laptop-SL-Home-i.226473847.24515432295?model_id=49430638052,24515432295,172,4.9,81,119000,113000,VND,31,232,https://shopee.vn/hyphu1510,4.9,12,100,0.03 hours,Mon Feb 10 2020 05:30:09 GMT+0000 ,292,https://shopee.vn,,100533,TRUE,TRUE,226473847
https://shopee.vn/M%C3%A1y-T%C3%ADnh-B%E1%BA%A3ng-Xiaomi-Pad-SE-Snapdragon-865-12.9-inch-2024-(16GB-512GB-Chip-Snapdragon-865-Android-14.-i.1165806315.27300663206,27300663206,65,4.32,28,2499000,2414999,VND,31077,39,https://shopee.vn/kyoshun88,3.71,7,92,2.21 hours,Tue Jan 16 2024 02:27:00 GMT+0000 ,1012,https://shopee.vn,Xiaomi,100013,FALSE,TRUE,1165806315
https://shopee.vn/B%C3%B4ng-tai-th%C3%A9p-titan-kh%C3%B4ng-g%E1%BB%89-%C4%91%C3%ADnh-%C4%91%C3%A1-h%C3%ACnh-vu%C3%B4ng-c%C3%A1-t%C3%ADnh-d%C3%A0nh-cho-nam-n%E1%BB%AF-phong-c%C3%A1ch-unisex-hi%E1%BB%87n-%C4%91%E1%BA%A1i-Mely-CT09-i.1270348.9093776207?model_id=163592940029,9093776207,5848,4.91,2938,15000,9000,VND,1854,514,https://shopee.vn/hoahong4407,4.93,709,96,1.80 hours,Thu Oct 22 2015 06:43:33 GMT+0000 ,360807,https://shopee.vn,MELY,100009,FALSE,TRUE,1270348
https://shopee.vn/T%C3%BAi-%C4%90%E1%BB%B1ng-Laptop-Ch%E1%BB%91ng-S%E1%BB%91c-Ch%E1%BB%91ng-Va-%C4%90%E1%BA%ADp-Macbook-1-v%C3%A0-2-Ng%C4%83n-%C4%91%E1%BB%B1ng-t%E1%BB%AB-13-Inch-%C4%91%E1%BA%BFn-15.6-Inch-16-Inch-i.185334166.22405757860?model_id=220282208212,22405757860,22817,4.94,7607,110000,68000,VND,1198,1627,https://shopee.vn/bachhoa.official,4.91,22,96,1.95 hours,Sat Oct 05 2019 10:56:59 GMT+0000 ,24339,https://shopee.vn,Gohanto store,100533,TRUE,TRUE,185334166
https://shopee.vn/B%E1%BB%99-Ng%E1%BB%A7-Pijama-THE-1997-MENSWEAR-Nam-N%E1%BB%AF-Ch%E1%BA%A5t-L%E1%BB%A5a-Satin-M%E1%BB%81m-M%E1%BA%A1i-Cao-C%E1%BA%A5p-STD1-i.933159261.20370904525?model_id=158796253091,20370904525,179,4.45,83,299000,209000,VND,198,16943,https://shopee.vn/the1997msw,4.79,31,88,3.71 hours,Fri Jan 06 2023 11:02:01 GMT+0000 ,27603,https://shopee.vn,the1997msw,100011,TRUE,TRUE,933159261
https://shopee.vn/(-S%E1%BB%89)-100-T%C3%BAi-l%E1%BB%8Dc-tr%C3%A0-V%E1%BA%A2I-kh%C3%B4ng-d%C3%A2y-h%C3%A0n-nhi%E1%BB%87t-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-BAOANHOME-i.164915566.23966737892?model_id=225166525242,23966737892,14,5,9,32000,18000,VND,1027,1,https://shopee.vn/baoanhome,4.9,213,87,1.32 hours,Tue Jul 23 2019 00:05:30 GMT+0000 ,2616,https://shopee.vn,PHUKIENTUILOC,100636,FALSE,TRUE,164915566
https://shopee.vn/HUAWEI-FreeBuds-6i-Ch%E1%BB%91ng-%E1%BB%92n-Ch%E1%BB%A7-%C4%90%E1%BB%99ng-Th%C3%B4ng-Minh-ANC-3.0-%C3%82m-Thanh-%C4%90%E1%BB%89nh-Cao-Punchy-Bass-i.93963889.28802790566?model_id=241429612981,28802790566,330,4.94,132,1990000,1949000,VND,185,193,https://shopee.vn/huawei_flagship_store,4.88,30,93,2.66 hours,Tue Oct 02 2018 10:48:44 GMT+0000 ,700681,https://shopee.vn,HUAWEI,100535,FALSE,TRUE,93963889
https://shopee.vn/%C4%90%E1%BB%93ng-h%E1%BB%93-nam-d%C3%A2y-da-ch%C3%ADnh-h%C3%A3ng-PABLO-RAEZ-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-th%E1%BB%9Di-trang-phong-c%C3%A1ch-l%E1%BB%8Bch-s%E1%BB%B1-c%C3%B3-l%E1%BB%8Bch-ng%C3%A0y-R897-CARIENT-i.535470558.25030051808?model_id=245912553009,25030051808,265,4.98,97,300000,198000,VND,50,65,https://shopee.vn/carient_classic,4.96,38,98,0.70 hours,Sat Sep 11 2021 07:50:03 GMT+0000 ,17880,https://shopee.vn,PABLO RAEZ,100534,TRUE,TRUE,535470558
https://shopee.vn/%C4%90%E1%BB%93ng-h%E1%BB%93-nam-n%E1%BB%AF-Unisex-Led-ki%E1%BB%83u-d%C3%A1ng-phi-h%C3%A0nh-gia-d%C3%A2y-cao-su-%C3%AAm-tay-th%E1%BB%9Di-trang-c%C3%A1-t%C3%ADnh-DH06_02-i.1214048467.24070228516?model_id=255519131068,24070228516,444,4.25,210,10000,8000,VND,219,599,https://shopee.vn/limstore09,4.6,20,29,4.88 hours,Thu Mar 21 2024 04:00:24 GMT+0000 ,5304,https://shopee.vn,,100534,TRUE,TRUE,1214048467
https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-Nam-FOURRON-FR222-l%E1%BB%8Bch-ng%C3%A0y-sang-tr%E1%BB%8Dng-kh%C3%B4ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-3ATM-H%E1%BB%A3p-Kim-i.81200028.4592663069?model_id=92973221444,4592663069,207,4.84,86,300000,138000,VND,16,99,https://shopee.vn/crnaira_watch,4.82,245,96,2.90 hours,Thu Jul 26 2018 02:42:44 GMT+0000 ,65201,https://shopee.vn,Fourron,100534,TRUE,TRUE,81200028
https://shopee.vn/B%E1%BB%8Bt-M%E1%BA%AFt-Ng%E1%BB%A7-Che-M%E1%BA%AFt-B%E1%BA%A3o-V%E1%BB%87-M%E1%BA%AFt-H%C3%ACnh-Th%C3%BA-Thu%E1%BA%ADn-Ti%E1%BB%87n-Cho-D%C3%A2n-V%C4%83n-Ph%C3%B2ng-RIN-i.430875526.23935628661,23935628661,209,4.87,87,25000,17000,VND,97793,8,https://shopee.vn/ringiadung.vn,4.73,626,99,1.26 hours,Mon Apr 26 2021 04:02:31 GMT+0000 ,78584,https://shopee.vn,RIN,100015,FALSE,TRUE,430875526
https://shopee.vn/St.-kunkka-1-C%C3%A1i-K%C3%ACm-D%E1%BB%A5ng-C%E1%BB%A5-Trang-S%E1%BB%A9c-Cho-DIY-Trang-S%E1%BB%A9c-D%E1%BB%A5ng-C%E1%BB%A5-Trang-S%E1%BB%A9c-i.284378953.24327454419?model_id=250739822692,24327454419,153,4.96,84,158255,74812,VND,14572,38,https://shopee.vn/st.kunkka1.vn,4.92,2067,100,0.30 hours,Sun Jul 12 2020 09:54:23 GMT+0000 ,17598,https://shopee.vn,St.kunkka,100009,FALSE,TRUE,284378953
https://shopee.vn/B%E1%BA%BFp-%C4%91i%E1%BB%87n-n%C6%B0%E1%BB%9Bng-h%C3%A0u-h%E1%BA%A3i-s%E1%BA%A3n-th%E1%BB%8Bt-c%C3%A1-%C4%91a-n%C4%83ng-c%C3%B4ng-su%E1%BA%A5t-l%E1%BB%9Bn-2800W-i.62003907.23845486687?model_id=98997188924,23845486687,80,4.66,35,1300000,678000,VND,16,142,https://shopee.vn/thanhhoa1624,4.83,189,99,0.28 hours,Fri Mar 23 2018 16:02:19 GMT+0000 ,4796,https://shopee.vn,,100636,TRUE,TRUE,62003907
https://shopee.vn/B%E1%BA%A2O-H%C3%80NH-VIP-M%C3%A0n-h%C3%ACnh-di-%C4%91%E1%BB%99ng-c%E1%BA%A3m-%E1%BB%A9ng-Tomko-GoWithMe-c%C3%B3-t%C3%ADch-h%E1%BB%A3p-camera-P220-CB-P220CB-i.450942560.29202523856?model_id=69454715037,29202523856,2,5,1,8090000,8090000,VND,2332,3,https://shopee.vn/dien_may_quan_4,4.89,3289,94,1.44 hours,Tue May 25 2021 06:18:58 GMT+0000 ,18227,https://shopee.vn,Tomko,100644,FALSE,TRUE,450942560
https://shopee.vn/B%E1%BA%BFp-L%E1%BA%A9u-N%C6%B0%E1%BB%9Bng-2-Ng%C4%83n-%C4%90a-N%C4%83ng-SHANBAN-N%E1%BB%93i-L%E1%BA%A9u-N%C6%B0%E1%BB%9Bng-2-In1-%C4%90i%E1%BB%81u-Ch%E1%BB%89nh-Nhi%E1%BB%87t-%C4%90%E1%BB%99-Cao-C%E1%BA%A5p-Si%C3%AAu-Ch%E1%BB%91ng-D%C3%ADnh-Ti%E1%BB%87n-L%E1%BB%A3i-i.616716067.23945050787,23945050787,157,4.92,76,400000,209000,VND,999,1867,https://shopee.vn/hasiofficial,4.76,122,59,6.03 hours,Wed Dec 08 2021 01:39:06 GMT+0000 ,4432,https://shopee.vn,SHANBAN,100636,FALSE,TRUE,616716067
https://shopee.vn/%C4%90%E1%BB%93ng-H%E1%BB%93-C%C6%A1-Nam-Automatic-Nh%E1%BA%ADt-B%E1%BA%A3n-Cao-C%E1%BA%A5p-Vi%E1%BB%81n-%C4%90%C3%ADnh-%C4%90%C3%A1-M%E1%BA%B7t-K%C3%ADnh-Saphire-38-42-mm-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-Ch%E1%BB%91ng-X%C6%B0%E1%BB%9Bc-B%E1%BA%A3o-H%C3%A0nh-24-Th%C3%A1ng-i.108200679.19086979696?model_id=251522560454,19086979696,232,5,133,4600000,2439000,VND,88,61,https://shopee.vn/giadungnhapkhau2886,4.94,22,97,1.02 hours,Tue Nov 27 2018 13:03:18 GMT+0000 ,15935,https://shopee.vn,,100534,TRUE,TRUE,108200679
https://shopee.vn/-T%E1%BA%B7ng-K%C3%A8m-H%E1%BB%99p-N%C6%A1-Combo-%C4%90%E1%BB%93ng-H%E1%BB%93-N%E1%BB%AF-Quadro-Pressed-Sheffield-White-V%C3%B2ng-Tay-DW-Cuff-V1-Ch%C3%ADnh-H%C3%A3ng-i.489120065.27900085697?model_id=233117133673,27900085697,193,5,121,2680000,1152400,VND,59,84,https://shopee.vn/daniel_watch_sgvn,4.99,132,87,2.47 hours,Wed Jul 14 2021 01:30:50 GMT+0000 ,7780,https://shopee.vn,,100534,TRUE,TRUE,489120065
https://shopee.vn/Kaleea-Gi%C3%A0y-Sandal-Cao-G%C3%B3t-N%E1%BB%AF-Sandal-%C4%90%E1%BA%BF-Xu%E1%BB%93ng-Cao-8.5p-%C4%90i-Nh%E1%BA%B9-%C3%8Am-Ch%C3%A2n-SD03-(L%E1%BA%A4Y-T%C4%82NG-1-SIZE)-i.26296234.28405615861?model_id=241216889422,28405615861,32,4.83,18,718000,399000,VND,117,21,https://shopee.vn/kaleea,4.8,162,90,2.26 hours,Sat Jun 24 2017 12:35:03 GMT+0000 ,36496,https://shopee.vn,Kaleea,100532,FALSE,TRUE,26296234
https://shopee.vn/Beikeyang-phi%C3%AAn-b%E1%BA%A3n-H%C3%A0n-Qu%E1%BB%91c-c%E1%BB%A7a-t%C3%BAi-%C4%91eo-vai-n%E1%BB%AF-dung-t%C3%ADch-l%E1%BB%9Bn-th%E1%BB%9Di-trang-da-m%E1%BB%81m-m%E1%BB%9Bi-tr%C4%83m-inch-t%C3%BAi-Tote-n%C3%A1ch-i.1058217444.24830724718?model_id=245828508527,24830724718,415,4.79,244,160000,79000,VND,30790,1834,https://shopee.vn/sunrise06.vn,4.76,1420,100,0.94 hours,Tue Aug 22 2023 06:25:39 GMT+0000 ,91612,https://shopee.vn,Beikeyang,100016,TRUE,TRUE,1058217444
https://shopee.vn/T%C3%BAi-%C4%90%E1%BB%B1ng-M%E1%BB%B9-Ph%E1%BA%A9m-Ch%E1%BB%91ng-Th%E1%BA%A5m-N%C6%B0%E1%BB%9Bc-Chia-Ng%C4%83n-Kh%C3%B4-V%C3%A0-%C6%AF%E1%BB%9Bt-%C4%90%E1%BB%A7-K%C3%ADch-Th%C6%B0%E1%BB%9Bc-Ti%E1%BB%87n-D%E1%BB%A5ng-Cho-Nh%C3%A0-T%E1%BA%AFm-i.316128010.23874691658?model_id=176006521861,23874691658,39,4.81,21,199000,129000,VND,469,74,https://shopee.vn/yimoying.vn,4.85,57,90,2.66 hours,Wed Sep 30 2020 01:49:09 GMT+0000 ,1574,https://shopee.vn,ZXTSWDTS,100015,FALSE,TRUE,316128010
https://shopee.vn/T%C3%9AI-%C4%90EO-VAI-HO%E1%BA%A0-TI%E1%BA%BET-L-SIZE-32cm-i.7332956.24683087779?model_id=226512746446,24683087779,567,4.72,329,200000,159000,VND,30,571,https://shopee.vn/huong.hxt,4.75,200,100,2.15 hours,Tue Jun 28 2016 03:53:59 GMT+0000 ,625866,https://shopee.vn,,100016,TRUE,TRUE,7332956
https://shopee.vn/K%C3%ADnh-%C3%A1p-tr%C3%B2ng-COLORHUNTER-0.00-8.00-14.20mm-i.463799822.23976108618?model_id=204489178190,23976108618,63,4.9,31,128900,88941,VND,82879,196,https://shopee.vn/colorful_unicorn.vn,4.84,201,91,1.77 hours,Thu Jun 10 2021 08:54:15 GMT+0000 ,31405,https://shopee.vn,colorhunter,100001,FALSE,TRUE,463799822
https://shopee.vn/K%E1%BB%87-%C4%90%E1%BB%B1ng-%C4%90%E1%BB%93-Nh%C3%A0-T%E1%BA%AFm-D%C3%A1n-T%C6%B0%E1%BB%9Dng-H%C3%ACnh-Ch%E1%BB%AF-Nh%E1%BA%ADt-Ch%E1%BA%A5t-Li%E1%BB%87u-Th%C3%A9p-S%C6%A1n-T%C4%A9nh-%C4%90i%E1%BB%87n-Si%C3%AAu-Ch%E1%BA%AFc-Ch%E1%BA%AFn-(TVQ-store)-i.533334347.23980048009?model_id=217440487348,23980048009,519,4.59,220,60000,38500,VND,20424,2687,https://shopee.vn/ecoco.vietnam,4.8,169,99,0.90 hours,Thu Sep 09 2021 08:30:11 GMT+0000 ,56522,https://shopee.vn,TVQ store,100636,FALSE,TRUE,533334347
https://shopee.vn/Soffell-ch%E1%BB%91ng-mu%E1%BB%97i-d%E1%BA%A1ng-x%E1%BB%8Bt-v%C3%A0-kem-b%C3%B4i-60ml-Th%C3%A1i-Lan-i.46573654.24801978492?model_id=207172691136,24801978492,760,4.56,293,35000,23000,VND,8546,235,https://shopee.vn/bahobasa,4.81,109,74,3.46 hours,Wed Dec 06 2017 03:01:33 GMT+0000 ,111788,https://shopee.vn,Soffell,100001,FALSE,TRUE,46573654
https://shopee.vn/SJJL-Kh%C4%83n-Lau-Tay-V%E1%BA%A3i-L%C3%B4ng-C%E1%BB%ABu-San-H%C3%B4-D%C3%A0y-D%E1%BA%B7n-Th%E1%BA%A5m-H%C3%BAt-N%C6%B0%E1%BB%9Bc-D%C3%A0nh-Cho-Nh%C3%A0-B%E1%BA%BFp-Ph%C3%B2ng-T%E1%BA%AFm-i.81202488.23965980820?model_id=177621446361,23965980820,50,4.79,19,43700,26000,VND,46648,8,https://shopee.vn/instore.vn,4.76,17212,100,0.01 hours,Thu Jul 26 2018 02:59:00 GMT+0000 ,27371,https://shopee.vn,SJJL,100636,FALSE,TRUE,81202488
https://shopee.vn/-KOL-X-TIF-WATCHES-%C4%90%E1%BB%93ng-h%E1%BB%93-v%C3%B2ng-tay-n%E1%BB%AF-KIKO-Tif-Watches-kim-lo%E1%BA%A1i-thi%E1%BA%BFt-k%E1%BA%BF-thanh-l%E1%BB%8Bch-l%C3%A0m-qu%C3%A0-t%E1%BA%B7ng-%C3%BD-ngh%C4%A9a-i.83270764.24632784207?model_id=256099565166,24632784207,135,4.94,87,700000,455000,VND,3457,84,https://shopee.vn/tifwatches,4.91,68,99,0.50 hours,Tue Aug 07 2018 09:40:54 GMT+0000 ,154553,https://shopee.vn,TIF,100534,FALSE,TRUE,83270764
